id_trx;no_invoice;total_berat;ongkos_kirim;total_harga;total_harga_beli;kode_user;alamat_penerima;tgl_kirim;id_ekspedisi;jenis_pengiriman;tgl_trx
7036;INV-100007036;4070;135000;2788500;2535000;76289;Jalan I No. 48, Kel Dayu, Kec Purwoasri, Kab Kabupaten Kediri Jawa Timur, 64154;12/12/2020 10.35;1;REG;11/12/2020 19.47
7038;INV-100007038;1208;42000;2057000;1870000;148260;Jalan O No. 107, Kel Masin, Kec Warungasem, Kab Kabupaten Batang Jawa Tengah, 51252;12/12/2020 09.52;6;REG;11/12/2020 06.32
7040;INV-100007040;3684;84000;1157750;1135000;132387;Jalan I No. 42, Kel Mekarmukti, Kec Buahdua, Kab Kabupaten Sumedang Jawa Barat, 45392;13/12/2020 12.41;2;REG;12/12/2020 21.51
7042;INV-100007042;775;27000;653400;594000;152175;Jalan E No. 100, Kel Tlogoanyar, Kec Lamongan, Kab Kabupaten Lamongan Jawa Timur, 62218;13/12/2020 11.36;4;REG;12/12/2020 15.30
7044;INV-100007044;4796;105000;3660250;3480000;165955;Jalan K No. 105, Kel Muncangela, Kec Cipicung, Kab Kabupaten Kuningan Jawa Barat, 45592;13/12/2020 09.03;1;REG;12/12/2020 19.38
7046;INV-100007046;730;21000;932250;885000;133743;Jalan K No. 141, Kel Kacangan, Kec Todanan, Kab Kabupaten Blora Jawa Tengah, 58256;13/12/2020 12.51;3;REG;12/12/2020 04.10
7048;INV-100007048;769;27000;650375;592500;35126;Jalan P No. 140, Kel Ranuyoso, Kec Ranuyoso, Kab Kabupaten Lumajang Jawa Timur, 67357;13/12/2020 14.38;2;REG;12/12/2020 17.05
7050;INV-100007050;697;27000;1595000;1450000;99893;Jalan M No. 143, Kel Labang, Kec Labang, Kab Kabupaten Bangkalan Jawa Timur, 69163;15/12/2020 10.30;3;REG;14/12/2020 00.58
7052;INV-100007052;155;27000;374000;340000;117170;Jalan P No. 131, Kel Tembokrejo, Kec Muncar, Kab Kabupaten Banyuwangi Jawa Timur, 68472;15/12/2020 12.21;1;REG;14/12/2020 13.13
7054;INV-100007054;2447;81000;694375;632500;114428;Jalan H No. 51, Kel Babadan, Kec Pangkur, Kab Kabupaten Ngawi Jawa Timur, 63282;15/12/2020 14.44;6;REG;14/12/2020 11.08
7056;INV-100007056;765;27000;1694000;1540000;232078;Jalan Z No. 78, Kel Punung, Kec Punung, Kab Kabupaten Pacitan Jawa Timur, 63553;15/12/2020 14.36;3;REG;14/12/2020 18.05
7058;INV-100007058;1775;54000;8441400;8274000;79560;Jalan A No. 134, Kel Kuniran, Kec Sine, Kab Kabupaten Ngawi Jawa Timur, 63264;16/12/2020 13.30;6;REG;15/12/2020 05.00
7060;INV-100007060;4396;75000;3425400;3114000;13654;Jalan N No. 33, Kel Suka Asih, Kec Tangerang, Kab Kota Tangerang Banten, 15111;16/12/2020 13.33;5;REG;15/12/2020 18.31
7062;INV-100007062;2302;63000;4207500;4025000;34858;Jalan A No. 108, Kel Tlogorejo, Kec Winong, Kab Kabupaten Pati Jawa Tengah, 59181;16/12/2020 12.55;5;REG;15/12/2020 10.39
7064;INV-100007064;3397;84000;4569950;4569500;145875;Jalan N No. 131, Kel Bantarkawung, Kec Bantarkawung, Kab Kabupaten Brebes Jawa Tengah, 52274;16/12/2020 12.17;5;REG;15/12/2020 09.08
7066;INV-100007066;1410;42000;6550500;5955000;94198;Jalan J No. 96, Kel Jaya Sampurna, Kec Serang Baru, Kab Kabupaten Bekasi Jawa Barat, 17330;16/12/2020 14.12;1;REG;15/12/2020 20.36
7068;INV-100007068;4692;75000;3613500;3600000;248363;Jalan L No. 137, Kel Lebakwangi, Kec Lebak Wangi, Kab Kabupaten Serang Banten, 42183;16/12/2020 13.00;6;REG;15/12/2020 21.06
7070;INV-100007070;570;27000;2618000;2380000;167472;Jalan C No. 35, Kel Jambearjo, Kec Tajinan, Kab Kabupaten Malang Jawa Timur, 65172;16/12/2020 16.07;2;REG;15/12/2020 11.15
7072;INV-100007072;1207;54000;4294125;4252500;237588;Jalan Y No. 27, Kel Jatimulyo, Kec Plumpang, Kab Kabupaten Tuban Jawa Timur, 62382;17/12/2020 15.31;6;REG;16/12/2020 02.00
7074;INV-100007074;5080;126000;1705000;1550000;70309;Jalan I No. 91, Kel Hardimulyo, Kec Kaligesing, Kab Kabupaten Purworejo Jawa Tengah, 54175;17/12/2020 10.53;4;REG;16/12/2020 09.38
7076;INV-100007076;390;21000;3712500;3700000;146289;Jalan T No. 65, Kel Pageruyung, Kec Pagerruyung, Kab Kabupaten Kendal Jawa Tengah, 51361;17/12/2020 09.58;6;REG;16/12/2020 04.34
7078;INV-100007078;2319;63000;4874375;4432500;9597;Jalan M No. 29, Kel Jatirejo, Kec Jumapolo, Kab Kabupaten Karanganyar Jawa Tengah, 57783;17/12/2020 15.15;4;REG;16/12/2020 05.32
7080;INV-100007080;783;21000;1342000;1220000;131628;Jalan G No. 67, Kel Wargabinangun, Kec Kaliwedi, Kab Kabupaten Cirebon Jawa Barat, 45165;17/12/2020 14.52;4;REG;16/12/2020 01.21
7082;INV-100007082;4627;105000;4983000;4530000;73940;Jalan M No. 82, Kel Bumirejo, Kec Mungkid, Kab Kabupaten Magelang Jawa Tengah, 56512;17/12/2020 11.27;5;REG;16/12/2020 19.00
7084;INV-100007084;5449;126000;1760000;1600000;225114;Jalan D No. 27, Kel Jono, Kec Bayan, Kab Kabupaten Purworejo Jawa Tengah, 54224;18/12/2020 09.33;4;REG;17/12/2020 12.42
7086;INV-100007086;258;27000;809325;777500;68460;Jalan Y No. 134, Kel Tanggulangin, Kec Tegalampel, Kab Kabupaten Bondowoso Jawa Timur, 68291;18/12/2020 11.46;3;REG;17/12/2020 14.27
7088;INV-100007088;1180;42000;3104750;2975000;203739;Jalan P No. 63, Kel Ciluluk, Kec Cikancung, Kab Kabupaten Bandung Jawa Barat, 40396;18/12/2020 14.32;6;REG;17/12/2020 00.25
7090;INV-100007090;1245;30000;1999800;1818000;126649;Jalan J No. 25, Kel Mekar Bakti, Kec Panongan, Kab Kabupaten Tangerang Banten, 15710;18/12/2020 16.09;5;REG;17/12/2020 16.58
7092;INV-100007092;763;27000;990000;900000;219021;Jalan V No. 131, Kel Karduluk, Kec Pragaan, Kab Kabupaten Sumenep Jawa Timur, 69465;18/12/2020 10.42;3;REG;17/12/2020 00.38
7094;INV-100007094;1280;54000;5296500;5190000;18621;Jalan E No. 59, Kel Bayu, Kec Songgon, Kab Kabupaten Banyuwangi Jawa Timur, 68463;18/12/2020 13.44;6;REG;17/12/2020 21.32
7096;INV-100007096;1545;42000;1064800;968000;117085;Jalan Y No. 122, Kel Sundoluhur, Kec Kayen, Kab Kabupaten Pati Jawa Tengah, 59171;18/12/2020 15.14;3;REG;17/12/2020 16.31
7098;INV-100007098;5617;162000;5897375;5362500;161006;Jalan S No. 28, Kel Kumpul Rejo, Kec Kapas, Kab Kabupaten Bojonegoro Jawa Timur, 62181;19/12/2020 16.20;4;REG;18/12/2020 08.34
7100;INV-100007100;415;27000;3096500;3110000;251949;Jalan I No. 75, Kel Panglegur, Kec Tlanakan, Kab Kabupaten Pamekasan Jawa Timur, 69371;19/12/2020 10.48;4;REG;18/12/2020 18.00
7102;INV-100007102;140;21000;297000;270000;27441;Jalan R No. 47, Kel Parakanmanggu, Kec Parigi, Kab Kabupaten Pangandaran Jawa Barat, 46393;19/12/2020 16.06;5;REG;18/12/2020 05.46
7104;INV-100007104;4317;135000;2568500;2500000;39142;Jalan K No. 66, Kel Bendosari, Kec Ngantru, Kab Kabupaten Tulungagung Jawa Timur, 66252;19/12/2020 09.08;2;REG;18/12/2020 15.03
7106;INV-100007106;2323;63000;345400;314000;85905;Jalan I No. 103, Kel Tegalrejo, Kec Sawit, Kab Kabupaten Boyolali Jawa Tengah, 57374;19/12/2020 11.00;4;REG;18/12/2020 08.17
7108;INV-100007108;3657;84000;902000;820000;206307;Jalan L No. 60, Kel Gumelar, Kec Gumelar, Kab Kabupaten Banyumas Jawa Tengah, 53165;19/12/2020 12.15;6;REG;18/12/2020 14.27
7110;INV-100007110;2853;81000;5764000;5240000;6922;Jalan B No. 100, Kel Soko, Kec Temayang, Kab Kabupaten Bojonegoro Jawa Timur, 62184;20/12/2020 12.55;2;REG;19/12/2020 04.24
7112;INV-100007112;5533;162000;3333550;3230500;162265;Jalan O No. 75, Kel Tamberu Barat, Kec Sokobanah, Kab Kabupaten Sampang Jawa Timur, 69262;20/12/2020 15.46;6;REG;19/12/2020 10.36
7114;INV-100007114;4992;105000;1633500;1560000;241457;Jalan P No. 149, Kel Candi, Kec Todanan, Kab Kabupaten Blora Jawa Tengah, 58256;20/12/2020 09.58;1;REG;19/12/2020 15.28
7116;INV-100007116;815;27000;4064500;4070000;159854;Jalan W No. 83, Kel Sumbersuko, Kec Wagir, Kab Kabupaten Malang Jawa Timur, 65158;20/12/2020 09.18;6;REG;19/12/2020 21.21
7118;INV-100007118;5277;90000;5601750;5425000;167816;Jalan Y No. 41, Kel Majau, Kec Saketi, Kab Kabupaten Pandeglang Banten, 42273;20/12/2020 12.41;6;REG;19/12/2020 10.17
7120;INV-100007120;335;21000;1903000;1730000;25430;Jalan H No. 111, Kel Sarimukti, Kec Pasirwangi, Kab Kabupaten Garut Jawa Barat, 44161;20/12/2020 09.32;2;REG;19/12/2020 17.24
7122;INV-100007122;680;21000;1056000;960000;241373;Jalan I No. 130, Kel Pamongan, Kec Guntur, Kab Kabupaten Demak Jawa Tengah, 59565;22/12/2020 16.14;1;REG;21/12/2020 02.57
7124;INV-100007124;1702;54000;2387000;2170000;183030;Jalan O No. 115, Kel Bringin, Kec Bringin, Kab Kabupaten Ngawi Jawa Timur, 63285;22/12/2020 13.34;5;REG;21/12/2020 21.11
7126;INV-100007126;1635;54000;3448500;3335000;201136;Jalan V No. 117, Kel Grenden, Kec Puger, Kab Kabupaten Jember Jawa Timur, 68164;22/12/2020 12.56;4;REG;21/12/2020 23.04
7128;INV-100007128;1187;42000;5280000;4800000;248105;Jalan C No. 96, Kel Samiran, Kec Selo, Kab Kabupaten Boyolali Jawa Tengah, 57363;22/12/2020 14.09;6;REG;21/12/2020 13.25
7130;INV-100007130;3140;108000;9982500;9400000;130546;Jalan G No. 33, Kel Kowel, Kec Pamekasan, Kab Kabupaten Pamekasan Jawa Timur, 69317;22/12/2020 14.25;4;REG;21/12/2020 23.06
7132;INV-100007132;1240;54000;2647700;2507000;232463;Jalan W No. 44, Kel Pesanggrahan, Kec Gudo, Kab Kabupaten Jombang Jawa Timur, 61463;22/12/2020 15.56;6;REG;21/12/2020 17.06
7134;INV-100007134;2010;81000;1633500;1485000;58338;Jalan P No. 56, Kel Ngrejo, Kec Tanggung Gunung, Kab Kabupaten Tulungagung Jawa Timur, 66283;23/12/2020 14.53;4;REG;22/12/2020 20.23
7136;INV-100007136;3865;84000;1540000;1400000;35894;Jalan L No. 127, Kel Jagoan, Kec Sambi, Kab Kabupaten Boyolali Jawa Tengah, 57376;23/12/2020 09.01;2;REG;22/12/2020 22.21
7138;INV-100007138;2573;45000;4001250;3700000;227066;Jalan R No. 56, Kel Drangong, Kec Taktakan, Kab Kota Serang Banten, 42162;23/12/2020 11.11;6;REG;22/12/2020 03.11
7140;INV-100007140;1552;42000;3811500;3690000;143191;Jalan U No. 120, Kel Senting, Kec Sambi, Kab Kabupaten Boyolali Jawa Tengah, 57376;23/12/2020 15.53;1;REG;22/12/2020 11.52
7142;INV-100007142;1090;42000;1925000;1750000;229526;Jalan X No. 30, Kel Lemahkarya, Kec Tempuran, Kab Kabupaten Karawang Jawa Barat, 41385;23/12/2020 14.21;1;REG;22/12/2020 15.47
7144;INV-100007144;1359;54000;2464000;2280000;63804;Jalan T No. 86, Kel Kepoh, Kec Kepoh Baru, Kab Kabupaten Bojonegoro Jawa Timur, 62194;24/12/2020 14.43;4;REG;23/12/2020 15.35
7146;INV-100007146;773;21000;2987325;3017500;151814;Jalan Q No. 56, Kel Margakaya, Kec Telukjambe Barat, Kab Kabupaten Karawang Jawa Barat, 41361;24/12/2020 11.11;2;REG;23/12/2020 17.26
7148;INV-100007148;3100;84000;935000;850000;70091;Jalan B No. 25, Kel Kragilan, Kec Gebang, Kab Kabupaten Purworejo Jawa Tengah, 54191;24/12/2020 16.14;2;REG;23/12/2020 17.53
7150;INV-100007150;4527;135000;1287000;1295000;108843;Jalan U No. 120, Kel Kedungmaling, Kec Sooko, Kab Kabupaten Mojokerto Jawa Timur, 61361;24/12/2020 14.12;1;REG;23/12/2020 05.05
7152;INV-100007152;2285;63000;7037250;6525000;237075;Jalan W No. 61, Kel Gilingan, Kec Banjarsari, Kab Kota Surakarta Jawa Tengah, 57134;24/12/2020 10.26;1;REG;23/12/2020 16.47
7154;INV-100007154;187;21000;341000;330000;131613;Jalan M No. 56, Kel Curugsewu, Kec Patean, Kab Kabupaten Kendal Jawa Tengah, 51364;25/12/2020 10.58;2;REG;24/12/2020 21.23
7156;INV-100007156;1107;54000;5621000;5110000;118125;Jalan B No. 131, Kel Kepung, Kec Kepung, Kab Kabupaten Kediri Jawa Timur, 64293;25/12/2020 13.16;4;REG;24/12/2020 21.19
7158;INV-100007158;4103;135000;3894825;3867500;222559;Jalan E No. 47, Kel Batu Ampar, Kec Cermee, Kab Kabupaten Bondowoso Jawa Timur, 68286;25/12/2020 13.30;2;REG;24/12/2020 04.09
7160;INV-100007160;1370;42000;4097500;4050000;79048;Jalan N No. 77, Kel Sindangwangi, Kec Sindangwangi, Kab Kabupaten Majalengka Jawa Barat, 45474;25/12/2020 14.45;5;REG;24/12/2020 01.24
7162;INV-100007162;4220;135000;3247750;2975000;186854;Jalan O No. 117, Kel Kayutrejo, Kec Widodaren, Kab Kabupaten Ngawi Jawa Timur, 63256;25/12/2020 12.32;2;REG;24/12/2020 22.13
7164;INV-100007164;273;21000;1447325;1317500;19180;Jalan Y No. 111, Kel Panaragan, Kec Bogor Tengah - Kota, Kab Kota Bogor Jawa Barat, 16125;26/12/2020 10.16;2;REG;25/12/2020 17.48
7166;INV-100007166;9415;270000;3503500;3310000;95949;Jalan C No. 123, Kel Timahan, Kec Kampak, Kab Kabupaten Trenggalek Jawa Timur, 66373;26/12/2020 14.31;1;REG;25/12/2020 03.39
7168;INV-100007168;277;21000;1848000;1680000;114875;Jalan E No. 117, Kel Tanjungsari, Kec Petanahan, Kab Kabupaten Kebumen Jawa Tengah, 54382;26/12/2020 09.53;4;REG;25/12/2020 20.05
7170;INV-100007170;3932;108000;3905000;3550000;84884;Jalan B No. 22, Kel Nglebur, Kec Kedungpring, Kab Kabupaten Lamongan Jawa Timur, 62272;26/12/2020 16.32;2;REG;25/12/2020 18.46
7172;INV-100007172;3400;108000;4345000;3950000;33426;Jalan B No. 34, Kel Sebaung, Kec Gending, Kab Kabupaten Probolinggo Jawa Timur, 67272;26/12/2020 16.45;1;REG;25/12/2020 16.02
7174;INV-100007174;6977;105000;5456000;4960000;36417;Jalan Y No. 59, Kel Pasirpanjang, Kec Picung, Kab Kabupaten Pandeglang Banten, 42275;26/12/2020 11.31;3;REG;25/12/2020 00.29
7176;INV-100007176;4522;135000;1259775;1272500;211163;Jalan D No. 38, Kel Madiun Lor, Kec Manguharjo, Kab Kota Madiun Jawa Timur, 63122;27/12/2020 10.54;6;REG;26/12/2020 02.57
7178;INV-100007178;4672;135000;1347500;1225000;8827;Jalan Q No. 42, Kel Kembangarum, Kec Sutojayan, Kab Kabupaten Blitar Jawa Timur, 66172;27/12/2020 09.38;4;REG;26/12/2020 07.29
7180;INV-100007180;1695;54000;4891700;4772000;114467;Jalan B No. 58, Kel Kuwurejo, Kec Bluluk, Kab Kabupaten Lamongan Jawa Timur, 62274;27/12/2020 12.53;1;REG;26/12/2020 21.58
7182;INV-100007182;1080;42000;1694000;1540000;25025;Jalan A No. 54, Kel Setail, Kec Jatinegara, Kab Kabupaten Tegal Jawa Tengah, 52473;27/12/2020 10.36;5;REG;26/12/2020 09.33
7184;INV-100007184;607;27000;5736500;5540000;153893;Jalan D No. 39, Kel Tambong, Kec Kabat, Kab Kabupaten Banyuwangi Jawa Timur, 68461;29/12/2020 11.32;6;REG;28/12/2020 09.00
7186;INV-100007186;3952;84000;2631750;2625000;60733;Jalan Y No. 112, Kel Pasirmuncang, Kec Panyingkiran, Kab Kabupaten Majalengka Jawa Barat, 45459;29/12/2020 12.05;2;REG;28/12/2020 05.51
7188;INV-100007188;1700;42000;5720000;5200000;135018;Jalan G No. 77, Kel Cemarajaya, Kec Cibuaya, Kab Kabupaten Karawang Jawa Barat, 41356;29/12/2020 14.04;5;REG;28/12/2020 11.31
7190;INV-100007190;1800;54000;1636250;1575000;75927;Jalan S No. 76, Kel Tengket, Kec Arosbaya, Kab Kabupaten Bangkalan Jawa Timur, 69151;29/12/2020 10.03;2;REG;28/12/2020 10.12
7192;INV-100007192;4750;105000;3272500;3250000;194868;Jalan D No. 41, Kel Sadasari, Kec Argapura, Kab Kabupaten Majalengka Jawa Barat, 45462;29/12/2020 14.16;5;REG;28/12/2020 22.43
7194;INV-100007194;3428;108000;4615050;4660500;58203;Jalan J No. 140, Kel Sumberanyar, Kec Paiton, Kab Kabupaten Probolinggo Jawa Timur, 67291;29/12/2020 12.59;6;REG;28/12/2020 17.06
7196;INV-100007196;1349;42000;3720750;3390000;93374;Jalan K No. 122, Kel Sawangan, Kec Alian/Aliyan, Kab Kabupaten Kebumen Jawa Tengah, 54352;30/12/2020 15.34;2;REG;29/12/2020 23.03
7198;INV-100007198;1722;42000;1564750;1445000;208110;Jalan R No. 79, Kel Ragawacana, Kec Kramat Mulya, Kab Kabupaten Kuningan Jawa Barat, 45553;30/12/2020 15.42;1;REG;29/12/2020 15.41
7200;INV-100007200;1044;42000;7344150;7416500;197151;Jalan C No. 53, Kel Kalihurip, Kec Cikampek, Kab Kabupaten Karawang Jawa Barat, 41373;30/12/2020 09.19;3;REG;29/12/2020 06.02
7202;INV-100007202;1575;54000;2579500;2420000;252720;Jalan L No. 55, Kel Pringgoboyo, Kec Maduran, Kab Kabupaten Lamongan Jawa Timur, 62261;30/12/2020 09.08;4;REG;29/12/2020 10.22
7204;INV-100007204;1369;42000;2629000;2590000;68373;Jalan T No. 127, Kel Sidarum, Kec Kutoarjo, Kab Kabupaten Purworejo Jawa Tengah, 54212;30/12/2020 14.47;1;REG;29/12/2020 05.42
7206;INV-100007206;880;21000;1454750;1435000;14518;Jalan W No. 40, Kel Watupecah, Kec Kragan, Kab Kabupaten Rembang Jawa Tengah, 59273;30/12/2020 13.22;3;REG;29/12/2020 08.02
7208;INV-100007208;620;27000;4985750;4975000;165943;Jalan T No. 120, Kel Gembongan, Kec Ponggok, Kab Kabupaten Blitar Jawa Timur, 66153;30/12/2020 09.09;1;REG;29/12/2020 21.10
7210;INV-100007210;5410;126000;4867500;4640000;228686;Jalan B No. 115, Kel Kedunggading, Kec Ringinarum, Kab Kabupaten Kendal Jawa Tengah, 51356;30/12/2020 12.46;6;REG;29/12/2020 06.27
7212;INV-100007212;5250;126000;6173750;6025000;142825;Jalan R No. 53, Kel Warukaranganyar, Kec Purwodadi, Kab Kabupaten Grobogan Jawa Tengah, 58114;31/12/2020 13.43;4;REG;30/12/2020 17.50
7214;INV-100007214;3570;84000;1287000;1250000;159595;Jalan O No. 57, Kel Cinagara, Kec Lebakwangi, Kab Kabupaten Kuningan Jawa Barat, 45574;31/12/2020 09.26;5;REG;30/12/2020 16.57
7216;INV-100007216;4473;135000;3889050;3860500;35452;Jalan Y No. 124, Kel Slamet, Kec Tumpang, Kab Kabupaten Malang Jawa Timur, 65156;31/12/2020 16.16;3;REG;30/12/2020 02.07
7218;INV-100007218;7203;168000;4092550;3760500;243969;Jalan O No. 43, Kel Sukamenak, Kec Margahayu, Kab Kabupaten Bandung Jawa Barat, 40227;31/12/2020 16.11;1;REG;30/12/2020 14.09
7220;INV-100007220;6963;105000;2970000;2700000;30166;Jalan K No. 56, Kel Karangbolong, Kec Cigeulis, Kab Kabupaten Pandeglang Banten, 42282;31/12/2020 12.45;1;REG;30/12/2020 10.15
7222;INV-100007222;708;27000;2250325;2047500;81497;Jalan G No. 22, Kel Sepatan, Kec Gondang, Kab Kabupaten Tulungagung Jawa Timur, 66263;31/12/2020 13.09;6;REG;30/12/2020 19.44
7224;INV-100007224;2106;81000;2677400;2619000;174826;Jalan D No. 145, Kel Argoyuwono, Kec Ampelgading, Kab Kabupaten Malang Jawa Timur, 65183;01/01/2021 11.37;6;REG;31/12/2020 04.17
7226;INV-100007226;889;27000;3674000;3340000;205387;Jalan Q No. 42, Kel Kembangarum, Kec Sutojayan, Kab Kabupaten Blitar Jawa Timur, 66172;01/01/2021 10.51;2;REG;31/12/2020 19.08
7228;INV-100007228;3755;108000;6734750;6375000;87080;Jalan E No. 119, Kel Sumber Agung, Kec Dander, Kab Kabupaten Bojonegoro Jawa Timur, 62171;01/01/2021 15.47;6;REG;31/12/2020 00.24
7230;INV-100007230;4098;105000;4983000;4930000;141386;Jalan A No. 44, Kel Jayamukti, Kec Blanakan, Kab Kabupaten Subang Jawa Barat, 41259;01/01/2021 12.01;5;REG;31/12/2020 11.08
7232;INV-100007232;592;21000;1012000;920000;1860;Jalan Z No. 108, Kel Tamanrejo, Kec Tunjungan, Kab Kabupaten Blora Jawa Tengah, 58252;01/01/2021 16.12;6;REG;31/12/2020 14.26
7234;INV-100007234;2925;45000;3606900;3279000;153297;Jalan C No. 124, Kel Ciwarna, Kec Mancak, Kab Kabupaten Serang Banten, 42165;02/01/2021 11.43;5;REG;01/01/2021 13.17
7236;INV-100007236;6190;147000;5995000;5900000;227363;Jalan I No. 123, Kel Sukabakti, Kec Sodonghilir, Kab Kabupaten Tasikmalaya Jawa Barat, 46473;02/01/2021 09.31;2;REG;01/01/2021 23.43
7238;INV-100007238;1500;42000;2722500;2475000;151874;Jalan V No. 63, Kel Celep, Kec Kedawung, Kab Kabupaten Sragen Jawa Tengah, 57292;02/01/2021 13.10;4;REG;01/01/2021 09.49
7240;INV-100007240;1517;42000;2524500;2382500;116864;Jalan X No. 130, Kel Karangwuni, Kec Sedong, Kab Kabupaten Cirebon Jawa Barat, 45189;02/01/2021 13.49;6;REG;01/01/2021 05.30
7242;INV-100007242;2327;63000;10084250;9825000;194245;Jalan G No. 36, Kel Cibangkong, Kec Pekuncen, Kab Kabupaten Banyumas Jawa Tengah, 53164;03/01/2021 10.15;1;REG;02/01/2021 03.37
7244;INV-100007244;3032;108000;9823000;9670000;115970;Jalan R No. 47, Kel Gelaman, Kec Arjasa, Kab Kabupaten Sumenep Jawa Timur, 69491;03/01/2021 09.50;1;REG;02/01/2021 15.46
7246;INV-100007246;1352;42000;4988500;4910000;234965;Jalan Q No. 87, Kel Burangkeng, Kec Setu, Kab Kabupaten Bekasi Jawa Barat, 17320;03/01/2021 11.36;5;REG;02/01/2021 04.06
7248;INV-100007248;4680;105000;1173700;1067000;68608;Jalan Y No. 95, Kel Ngunggahan, Kec Eromoko, Kab Kabupaten Wonogiri Jawa Tengah, 57663;03/01/2021 12.29;1;REG;02/01/2021 06.09
7250;INV-100007250;517;27000;2872375;2612500;162117;Jalan E No. 128, Kel Puspo, Kec Puspo, Kab Kabupaten Pasuruan Jawa Timur, 67176;03/01/2021 09.54;2;REG;02/01/2021 00.05
7252;INV-100007252;727;27000;2530000;2375000;231224;Jalan J No. 60, Kel Waleran, Kec Grabagan, Kab Kabupaten Tuban Jawa Timur, 62371;03/01/2021 14.56;4;REG;02/01/2021 08.15
7254;INV-100007254;850;21000;2695000;2450000;116324;Jalan V No. 33, Kel Nglarangan, Kec Tretep, Kab Kabupaten Temanggung Jawa Tengah, 56259;05/01/2021 16.35;4;REG;04/01/2021 07.17
7256;INV-100007256;682;21000;2835800;2578000;212460;Jalan Q No. 105, Kel Tugu, Kec Sayung, Kab Kabupaten Demak Jawa Tengah, 59563;05/01/2021 12.41;5;REG;04/01/2021 10.44
7258;INV-100007258;973;21000;1351900;1289000;25984;Jalan T No. 139, Kel Padamulya, Kec Maleber, Kab Kabupaten Kuningan Jawa Barat, 45575;05/01/2021 14.01;5;REG;04/01/2021 06.19
7260;INV-100007260;1467;54000;2865500;2605000;100733;Jalan X No. 35, Kel Cangakan, Kec Kasreman, Kab Kabupaten Ngawi Jawa Timur, 63281;05/01/2021 15.44;6;REG;04/01/2021 02.07
7262;INV-100007262;2023;63000;3614050;3285500;156604;Jalan R No. 44, Kel Jatiwangi, Kec Jatiwangi, Kab Kabupaten Majalengka Jawa Barat, 45454;06/01/2021 14.35;4;REG;05/01/2021 02.05
7264;INV-100007264;1360;54000;2849000;2590000;66651;Jalan J No. 46, Kel Pacing, Kec Bangsal, Kab Kabupaten Mojokerto Jawa Timur, 61381;06/01/2021 16.20;3;REG;05/01/2021 10.47
7266;INV-100007266;1700;54000;1760000;1600000;219678;Jalan E No. 109, Kel Sambonggede, Kec Merakurak, Kab Kabupaten Tuban Jawa Timur, 62355;06/01/2021 09.13;2;REG;05/01/2021 12.12
7268;INV-100007268;400;21000;1875500;1705000;117330;Jalan S No. 147, Kel Pasawahan, Kec Tarogong Kaler, Kab Kabupaten Garut Jawa Barat, 44151;06/01/2021 11.14;6;REG;05/01/2021 09.52
7270;INV-100007270;580;27000;4141500;3765000;104113;Jalan R No. 46, Kel Paras, Kec Pangkur, Kab Kabupaten Ngawi Jawa Timur, 63282;06/01/2021 10.34;3;REG;05/01/2021 11.08
7272;INV-100007272;165;27000;770000;700000;237689;Jalan L No. 69, Kel Laweyan, Kec Sumberasih, Kab Kabupaten Probolinggo Jawa Timur, 67251;07/01/2021 14.48;1;REG;06/01/2021 01.05
7274;INV-100007274;580;21000;1856250;1725000;88172;Jalan O No. 127, Kel Rogomulyo, Kec Kayen, Kab Kabupaten Pati Jawa Tengah, 59171;07/01/2021 15.51;5;REG;06/01/2021 05.18
7276;INV-100007276;182;21000;965250;975000;157684;Jalan M No. 108, Kel Jetis, Kec Sukoharjo, Kab Kabupaten Sukoharjo Jawa Tengah, 57511;07/01/2021 12.36;2;REG;06/01/2021 13.59
7278;INV-100007278;1574;42000;3819750;3480000;242415;Jalan O No. 62, Kel Kedungan, Kec Pedan, Kab Kabupaten Klaten Jawa Tengah, 57468;07/01/2021 12.16;3;REG;06/01/2021 11.00
7280;INV-100007280;2035;63000;7183000;6550000;67703;Jalan Z No. 63, Kel Banyusari, Kec Grabag, Kab Kabupaten Magelang Jawa Tengah, 56196;07/01/2021 16.21;3;REG;06/01/2021 00.57
7282;INV-100007282;730;21000;3476000;3160000;228953;Jalan D No. 72, Kel Srobyong, Kec Mlonggo, Kab Kabupaten Jepara Jawa Tengah, 59452;08/01/2021 11.53;2;REG;07/01/2021 13.36
7284;INV-100007284;730;21000;2871000;2650000;157111;Jalan I No. 42, Kel Ciherang, Kec Dramaga, Kab Kabupaten Bogor Jawa Barat, 16680;08/01/2021 09.23;5;REG;07/01/2021 03.26
7286;INV-100007286;4420;105000;6088500;5535000;232952;Jalan N No. 147, Kel Sembawa, Kec Jalaksana, Kab Kabupaten Kuningan Jawa Barat, 45554;08/01/2021 09.04;3;REG;07/01/2021 18.14
